filename,img_source,row,col,x,y,w,h,area,digit_label
img1_r004_c009.png,1,4,9,1381,523,20,24,328,
img1_r004_c010.png,1,4,10,1476,517,8,32,153,
img1_r004_c011.png,1,4,11,1591,531,22,20,180,
img1_r004_c012.png,1,4,12,1672,515,18,36,275,
img1_r004_c013.png,1,4,13,1754,511,33,38,384,
img1_r004_c014.png,1,4,14,1826,516,26,40,533,
img1_r004_c015.png,1,4,15,1890,515,24,42,530,
img1_r004_c016.png,1,4,16,1960,516,21,35,239,
img1_r004_c017.png,1,4,17,2017,501,23,48,744,
img1_r004_c018.png,1,4,18,2073,489,25,51,493,
img1_r005_c000.png,1,5,0,400,593,26,26,485,
img1_r005_c001.png,1,5,1,480,594,14,34,163,
img1_r005_c002.png,1,5,2,602,588,17,28,177,
img1_r005_c003.png,1,5,3,644,585,21,30,233,
img1_r005_c004.png,1,5,4,691,574,33,41,431,
img1_r005_c005.png,1,5,5,793,592,23,32,370,
img1_r005_c006.png,1,5,6,878,586,17,44,392,
img1_r005_c007.png,1,5,7,971,601,15,37,218,
img1_r005_c008.png,1,5,8,1057,593,23,44,634,
img1_r005_c009.png,1,5,9,1093,595,20,47,350,
img1_r005_c010.png,1,5,10,1384,591,20,24,358,
img1_r005_c011.png,1,5,11,1474,590,12,33,163,
img1_r005_c012.png,1,5,12,1574,601,26,24,215,
img1_r005_c013.png,1,5,13,1653,585,24,37,305,
img1_r005_c014.png,1,5,14,1750,591,30,36,386,
img1_r005_c015.png,1,5,15,1831,587,28,38,341,
img1_r005_c016.png,1,5,16,1888,584,20,43,462,
img1_r005_c017.png,1,5,17,1959,584,21,36,263,
img1_r005_c018.png,1,5,18,2020,575,23,51,786,
img1_r005_c019.png,1,5,19,2067,573,20,23,214,
img1_r006_c000.png,1,6,0,404,664,20,30,411,
img1_r006_c001.png,1,6,1,487,654,14,42,232,
img1_r006_c002.png,1,6,2,598,668,28,25,247,
img1_r006_c003.png,1,6,3,665,660,19,35,263,
img1_r006_c004.png,1,6,4,701,653,29,42,420,
img1_r006_c005.png,1,6,5,789,672,26,35,332,
img1_r006_c006.png,1,6,6,889,658,25,48,576,
img1_r006_c007.png,1,6,7,986,671,30,50,387,
img1_r006_c008.png,1,6,8,1069,670,23,48,739,
img1_r006_c009.png,1,6,9,1102,669,21,46,442,
img1_r006_c010.png,1,6,10,1378,655,21,26,418,
img1_r006_c011.png,1,6,11,1468,652,11,34,152,
img1_r006_c012.png,1,6,12,1578,655,26,29,227,
img1_r006_c013.png,1,6,13,1657,656,22,32,253,
img1_r006_c014.png,1,6,14,1751,650,34,44,388,
img1_r006_c015.png,1,6,15,1826,664,23,31,277,
img1_r006_c016.png,1,6,16,1885,653,19,40,362,
img1_r006_c017.png,1,6,17,1954,654,22,37,245,
img1_r006_c018.png,1,6,18,2015,644,23,49,753,
img1_r006_c019.png,1,6,19,2070,637,25,49,546,
img1_r007_c000.png,1,7,0,383,746,36,29,735,
img1_r007_c001.png,1,7,1,480,746,10,33,192,
img1_r007_c002.png,1,7,2,587,748,27,36,300,
img1_r007_c003.png,1,7,3,657,743,21,43,374,
img1_r007_c004.png,1,7,4,700,741,32,47,621,
img1_r007_c005.png,1,7,5,785,749,34,47,513,
img1_r007_c006.png,1,7,6,880,751,28,45,690,
img1_r007_c007.png,1,7,7,985,755,29,41,392,
img1_r007_c008.png,1,7,8,1058,743,26,50,852,
img1_r007_c009.png,1,7,9,1106,739,22,50,567,
img1_r007_c010.png,1,7,10,1380,732,22,28,439,
img1_r007_c011.png,1,7,11,1467,729,11,37,194,
img1_r007_c012.png,1,7,12,1578,733,23,26,205,
img1_r007_c013.png,1,7,13,1658,730,18,31,263,
img1_r007_c014.png,1,7,14,1753,732,33,39,377,
img1_r007_c015.png,1,7,15,1828,735,28,33,303,
img1_r007_c016.png,1,7,16,1889,721,23,46,572,
img1_r007_c017.png,1,7,17,1953,726,25,36,247,
img1_r007_c018.png,1,7,18,2015,720,21,48,605,
img1_r007_c019.png,1,7,19,2065,709,28,49,577,
img1_r008_c000.png,1,8,0,374,818,30,32,621,
img1_r008_c001.png,1,8,1,482,815,13,34,218,
img1_r008_c002.png,1,8,2,577,823,31,38,371,
img1_r008_c003.png,1,8,3,673,814,32,50,704,
img1_r008_c004.png,1,8,4,715,820,30,49,653,
img1_r008_c005.png,1,8,5,889,823,19,45,501,
img1_r008_c006.png,1,8,6,990,822,25,36,324,
img1_r008_c007.png,1,8,7,1054,810,19,55,494,
img1_r008_c008.png,1,8,8,1098,808,20,26,248,
img1_r008_c009.png,1,8,9,1390,814,21,20,309,
img1_r008_c010.png,1,8,10,1467,803,14,33,204,
img1_r008_c011.png,1,8,11,1579,814,29,28,298,
img1_r008_c012.png,1,8,12,1653,806,21,41,371,
img1_r008_c013.png,1,8,13,1752,798,36,49,619,
img1_r008_c014.png,1,8,14,1841,793,28,43,446,
img1_r008_c015.png,1,8,15,1901,794,21,45,525,
img1_r008_c016.png,1,8,16,1965,801,29,44,379,
img1_r008_c017.png,1,8,17,2031,790,22,43,585,
img1_r008_c018.png,1,8,18,2093,775,24,50,550,
img1_r009_c000.png,1,9,0,798,831,30,47,567,
img1_r009_c001.png,1,9,1,1371,888,24,32,388,
img1_r009_c002.png,1,9,2,1585,877,30,34,346,
img1_r009_c003.png,1,9,3,1658,885,23,38,462,
img1_r009_c004.png,1,9,4,1752,880,34,42,613,
img1_r009_c005.png,1,9,5,1867,878,30,45,571,
img1_r009_c006.png,1,9,6,1912,876,23,45,544,
img1_r009_c007.png,1,9,7,1978,878,28,46,358,
img1_r009_c008.png,1,9,8,2040,871,13,49,358,
img1_r009_c009.png,1,9,9,2099,862,28,45,565,
img1_r010_c000.png,1,10,0,369,913,30,30,636,
img1_r010_c001.png,1,10,1,568,910,29,34,353,
img1_r010_c002.png,1,10,2,663,908,20,39,329,
img1_r010_c003.png,1,10,3,709,906,32,48,578,
img1_r010_c004.png,1,10,4,796,914,37,45,595,
img1_r010_c005.png,1,10,5,902,925,14,30,202,
img1_r010_c006.png,1,10,6,988,904,28,48,455,
img1_r010_c007.png,1,10,7,1055,894,29,53,897,
img1_r010_c008.png,1,10,8,1109,889,24,53,444,
img1_r011_c000.png,1,11,0,369,1000,22,24,364,
img1_r011_c001.png,1,11,1,457,995,12,34,219,
img1_r011_c002.png,1,11,2,572,996,28,33,341,
img1_r011_c003.png,1,11,3,668,984,16,42,361,
img1_r011_c004.png,1,11,4,707,986,40,45,557,
img1_r011_c005.png,1,11,5,792,989,38,39,648,
img1_r011_c006.png,1,11,6,882,984,25,43,576,
img1_r011_c007.png,1,11,7,1000,987,24,46,395,
img1_r011_c008.png,1,11,8,1068,984,24,49,660,
img1_r011_c009.png,1,11,9,1110,971,20,29,296,
img1_r011_c010.png,1,11,10,1391,983,28,44,907,
img1_r011_c011.png,1,11,11,1473,980,9,32,190,
img1_r011_c012.png,1,11,12,1582,973,31,40,408,
img1_r011_c013.png,1,11,13,1673,981,28,41,509,
img1_r011_c014.png,1,11,14,1767,971,38,53,690,
img1_r011_c015.png,1,11,15,1871,975,33,42,587,
img1_r011_c016.png,1,11,16,1933,964,16,56,256,
img1_r011_c017.png,1,11,17,1989,965,33,48,448,
img1_r011_c018.png,1,11,18,2068,954,14,50,375,
img1_r011_c019.png,1,11,19,2098,950,21,58,260,
img1_r012_c000.png,1,12,0,368,1076,30,42,923,
img1_r012_c001.png,1,12,1,453,1073,9,36,223,
img1_r012_c002.png,1,12,2,541,1083,34,30,318,
img1_r012_c003.png,1,12,3,654,1074,21,39,336,
img1_r012_c004.png,1,12,4,721,1064,15,58,271,
img1_r012_c005.png,1,12,5,741,1071,18,36,166,
img1_r012_c006.png,1,12,6,808,1070,29,45,550,
img1_r012_c007.png,1,12,7,907,1089,21,35,386,
img1_r012_c008.png,1,12,8,987,1071,24,41,386,
img1_r012_c009.png,1,12,9,1075,1054,19,59,641,
img1_r012_c010.png,1,12,10,1115,1058,24,28,470,
img1_r012_c011.png,1,12,11,1399,1071,26,42,819,
img1_r012_c012.png,1,12,12,1477,1077,13,34,200,
img1_r012_c013.png,1,12,13,1584,1076,31,36,442,
img1_r012_c014.png,1,12,14,1679,1076,19,38,352,
img1_r012_c015.png,1,12,15,1777,1084,40,44,581,
img1_r012_c016.png,1,12,16,1876,1078,32,43,531,
img1_r012_c017.png,1,12,17,1944,1096,16,26,221,
img1_r012_c018.png,1,12,18,2069,1058,23,57,861,
img1_r012_c019.png,1,12,19,2108,1058,17,29,225,
img1_r013_c000.png,1,13,0,379,1173,25,26,460,
img1_r013_c001.png,1,13,1,466,1172,10,29,160,
img1_r013_c002.png,1,13,2,550,1176,28,30,319,
img1_r013_c003.png,1,13,3,654,1169,20,44,434,
img1_r013_c004.png,1,13,4,724,1166,39,43,838,
img1_r013_c005.png,1,13,5,807,1173,35,45,785,
img1_r013_c006.png,1,13,6,898,1166,26,52,786,
img1_r013_c007.png,1,13,7,999,1171,29,48,547,
img1_r013_c008.png,1,13,8,1074,1165,24,51,812,
img1_r013_c009.png,1,13,9,1114,1153,23,48,387,
img1_r013_c010.png,1,13,10,1147,1183,19,20,196,
img1_r013_c011.png,1,13,11,1170,1189,39,15,172,
img1_r013_c012.png,1,13,12,1186,1152,25,27,317,
img1_r013_c013.png,1,13,13,1210,1160,45,38,364,
img1_r013_c014.png,1,13,14,1274,1169,43,29,558,
img1_r013_c015.png,1,13,15,1374,1176,56,38,309,
img1_r013_c016.png,1,13,16,1386,1158,35,23,358,
img1_r013_c017.png,1,13,17,1435,1161,28,64,633,
img1_r013_c018.png,1,13,18,1474,1168,25,42,369,
img1_r013_c019.png,1,13,19,1567,1180,37,34,454,
img1_r013_c020.png,1,13,20,1662,1177,26,45,470,
img1_r013_c021.png,1,13,21,1770,1200,31,22,210,
img1_r013_c022.png,1,13,22,1873,1179,32,32,496,
img1_r013_c023.png,1,13,23,1942,1187,19,25,353,
img1_r013_c024.png,1,13,24,2015,1175,10,38,273,
img1_r013_c025.png,1,13,25,2069,1157,31,53,989,
img1_r013_c026.png,1,13,26,2114,1150,19,56,262,
img1_r014_c000.png,1,14,0,364,1259,24,33,518,
img1_r014_c001.png,1,14,1,464,1264,10,38,208,
img1_r014_c002.png,1,14,2,730,1261,31,50,742,
img1_r014_c003.png,1,14,3,820,1265,36,44,598,
img1_r014_c004.png,1,14,4,912,1254,26,53,666,
img1_r014_c005.png,1,14,5,1011,1255,26,40,366,
img1_r014_c006.png,1,14,6,1091,1248,17,68,571,
img1_r014_c007.png,1,14,7,1133,1241,16,21,247,
img1_r014_c008.png,1,14,8,1465,1209,56,59,533,
img1_r014_c009.png,1,14,9,2077,1255,28,51,835,
img1_r014_c010.png,1,14,10,2130,1250,22,42,424,
img1_r015_c000.png,1,15,0,531,1275,25,30,304,
img1_r015_c001.png,1,15,1,637,1274,21,38,315,
img1_r015_c002.png,1,15,2,1137,1300,25,27,439,
img1_r015_c003.png,1,15,3,1163,1301,27,27,483,
img1_r015_c004.png,1,15,4,1204,1302,25,15,208,
img1_r015_c005.png,1,15,5,1232,1300,17,17,152,
img1_r015_c006.png,1,15,6,1407,1275,24,24,428,
img1_r015_c007.png,1,15,7,1480,1267,11,44,279,
img1_r015_c008.png,1,15,8,1571,1282,35,26,339,
img1_r015_c009.png,1,15,9,1663,1283,23,38,394,
img1_r015_c010.png,1,15,10,1758,1282,43,48,663,
img1_r015_c011.png,1,15,11,1864,1278,44,42,657,
img1_r015_c012.png,1,15,12,1944,1298,11,22,160,
img1_r016_c000.png,1,16,0,367,1365,19,21,281,
img1_r016_c001.png,1,16,1,466,1350,17,45,302,
img1_r016_c002.png,1,16,2,540,1359,26,32,357,
img1_r016_c003.png,1,16,3,630,1377,29,38,450,
img1_r016_c004.png,1,16,4,731,1365,35,45,671,
img1_r016_c005.png,1,16,5,833,1366,24,40,442,
img1_r016_c006.png,1,16,6,930,1335,30,82,869,
img1_r016_c007.png,1,16,7,978,1391,33,23,272,
img1_r016_c008.png,1,16,8,997,1392,51,27,444,
img1_r016_c009.png,1,16,9,1025,1341,50,40,532,
img1_r016_c010.png,1,16,10,1086,1337,15,49,223,
img1_r016_c011.png,1,16,11,1106,1332,26,60,840,
img1_r016_c012.png,1,16,12,1110,1395,20,26,175,
img1_r016_c013.png,1,16,13,1133,1396,27,12,237,
img1_r016_c014.png,1,16,14,1134,1335,20,31,336,
img1_r016_c015.png,1,16,15,1162,1335,27,34,540,
img1_r016_c016.png,1,16,16,1163,1396,26,12,213,
img1_r016_c017.png,1,16,17,1404,1358,29,38,782,
img1_r016_c018.png,1,16,18,1470,1362,11,38,235,
img1_r016_c019.png,1,16,19,1571,1362,21,28,213,
img1_r016_c020.png,1,16,20,1663,1374,28,42,433,
img1_r016_c021.png,1,16,21,1757,1367,40,52,622,
img1_r016_c022.png,1,16,22,1862,1376,36,42,634,
img1_r016_c023.png,1,16,23,1927,1364,24,52,646,
img1_r016_c024.png,1,16,24,1995,1353,28,48,414,
img1_r016_c025.png,1,16,25,2070,1358,31,50,880,
img1_r016_c026.png,1,16,26,2127,1355,21,23,249,
img1_r017_c000.png,1,17,0,346,1479,28,38,789,
img1_r017_c001.png,1,17,1,548,1490,28,26,305,
img1_r017_c002.png,1,17,2,639,1479,31,48,547,
img1_r017_c003.png,1,17,3,671,1484,26,23,345,
img1_r017_c004.png,1,17,4,698,1484,21,23,235,
img1_r017_c005.png,1,17,5,727,1466,16,61,409,
img1_r017_c006.png,1,17,6,744,1427,35,20,242,
img1_r017_c007.png,1,17,7,744,1466,139,55,2014,
img1_r017_c008.png,1,17,8,789,1427,30,23,305,
img1_r017_c009.png,1,17,9,905,1479,35,43,715,
img1_r017_c010.png,1,17,10,911,1430,33,24,440,
img1_r017_c011.png,1,17,11,943,1430,22,92,568,
img1_r017_c012.png,1,17,12,989,1433,29,23,323,
img1_r017_c013.png,1,17,13,1036,1453,20,14,180,
img1_r017_c014.png,1,17,14,1113,1458,17,51,218,
img1_r017_c015.png,1,17,15,1121,1490,18,18,178,
img1_r017_c016.png,1,17,16,1170,1485,18,28,315,
img1_r017_c017.png,1,17,17,1211,1452,36,29,231,
img1_r017_c018.png,1,17,18,1248,1427,116,111,4009,
img1_r017_c019.png,1,17,19,1362,1479,26,36,204,
img1_r017_c020.png,1,17,20,1376,1515,21,23,310,
img1_r017_c021.png,1,17,21,1390,1446,39,66,911,
img1_r017_c022.png,1,17,22,1402,1439,172,177,4779,
img1_r017_c023.png,1,17,23,1557,1457,30,34,367,
img1_r017_c024.png,1,17,24,1664,1458,22,41,401,
img1_r017_c025.png,1,17,25,1758,1452,37,44,533,
img1_r017_c026.png,1,17,26,1867,1452,40,43,601,
img1_r017_c027.png,1,17,27,1929,1439,22,50,518,
img1_r017_c028.png,1,17,28,2009,1439,28,51,415,
img1_r017_c029.png,1,17,29,2083,1436,25,52,801,
img1_r017_c030.png,1,17,30,2132,1434,21,25,245,
img1_r017_c031.png,1,17,31,2139,1512,22,38,318,
img1_r018_c000.png,1,18,0,922,1555,31,79,1154,
img1_r018_c001.png,1,18,1,956,1547,29,12,189,
img1_r018_c002.png,1,18,2,986,1526,29,14,235,
img1_r018_c003.png,1,18,3,1016,1531,30,9,172,
img1_r018_c004.png,1,18,4,1067,1530,39,15,342,
img1_r018_c005.png,1,18,5,1235,1551,23,30,350,
img1_r018_c006.png,1,18,6,1648,1544,27,48,564,
img1_r018_c007.png,1,18,7,1756,1545,39,40,570,
img1_r018_c008.png,1,18,8,1874,1543,29,32,531,
img1_r018_c009.png,1,18,9,1940,1520,16,54,262,
img1_r018_c010.png,1,18,10,2025,1523,30,47,424,
img1_r018_c011.png,1,18,11,2088,1523,28,47,801,
img1_r019_c000.png,1,19,0,347,1609,33,41,1003,
img1_r019_c001.png,1,19,1,433,1607,13,35,243,
img1_r019_c002.png,1,19,2,522,1604,38,47,570,
img1_r019_c003.png,1,19,3,637,1608,28,48,562,
img1_r019_c004.png,1,19,4,721,1597,20,64,387,
img1_r019_c005.png,1,19,5,747,1602,17,44,325,
img1_r019_c006.png,1,19,6,839,1593,41,49,974,
img1_r019_c007.png,1,19,7,1043,1576,32,46,306,
img1_r019_c008.png,1,19,8,1088,1561,88,88,3024,
img1_r019_c009.png,1,19,9,1233,1585,27,20,285,
img1_r019_c010.png,1,19,10,1511,1613,14,13,153,
img1_r019_c011.png,1,19,11,1942,1611,20,42,475,
img1_r019_c012.png,1,19,12,2029,1607,30,38,357,
img1_r019_c013.png,1,19,13,2102,1592,27,52,762,
img1_r019_c014.png,1,19,14,2163,1592,28,48,527,
img1_r020_c000.png,1,20,0,732,1678,58,76,1891,
img1_r020_c001.png,1,20,1,787,1656,142,104,5555,
img1_r020_c002.png,1,20,2,949,1644,131,120,3917,
img1_r020_c003.png,1,20,3,1067,1651,37,38,238,
img1_r020_c004.png,1,20,4,1102,1640,27,29,191,
img1_r020_c005.png,1,20,5,1550,1614,186,148,6361,
img1_r020_c006.png,1,20,6,1757,1616,45,46,675,
img1_r020_c007.png,1,20,7,1871,1622,25,35,350,
img1_r020_c008.png,1,20,8,2030,1689,31,53,462,
img1_r020_c009.png,1,20,9,2109,1682,27,62,1054,
img1_r020_c010.png,1,20,10,2164,1685,15,53,307,
img1_r021_c000.png,1,21,0,1711,1696,132,154,5984,
img1_r021_c001.png,1,21,1,1862,1699,35,52,626,
img1_r022_c000.png,1,22,0,342,1720,28,32,655,
img1_r022_c001.png,1,22,1,420,1728,11,37,248,
img1_r022_c002.png,1,22,2,526,1716,39,37,465,
img1_r022_c003.png,1,22,3,644,1707,30,68,971,
img1_r022_c004.png,1,22,4,709,1701,21,65,687,
img1_r022_c005.png,1,22,5,901,1734,40,30,618,
img1_r022_c006.png,1,22,6,1114,1736,19,20,261,
img1_r022_c007.png,1,22,7,1116,1699,17,35,230,
img1_r022_c008.png,1,22,8,1959,1713,11,28,181,
img1_r023_c000.png,1,23,0,688,1766,23,17,157,
img1_r023_c001.png,1,23,1,2110,1783,32,55,1014,
img1_r023_c002.png,1,23,2,2167,1783,32,46,531,
img1_r024_c000.png,1,24,0,601,1791,110,179,4625,
img1_r025_c000.png,1,25,0,586,1800,19,22,166,
img1_r025_c001.png,1,25,1,661,1793,21,30,160,
img1_r025_c002.png,1,25,2,1931,1792,38,48,759,
img1_r025_c003.png,1,25,3,2039,1801,35,40,390,
img1_r026_c000.png,1,26,0,328,1840,33,26,584,
img1_r026_c001.png,1,26,1,398,1846,15,32,240,
img1_r026_c002.png,1,26,2,491,1883,33,44,471,
img1_r026_c003.png,1,26,3,511,1814,78,108,3290,
img1_r026_c004.png,1,26,4,597,1831,23,36,216,
img1_r026_c005.png,1,26,5,724,1819,14,40,270,
img1_r026_c006.png,1,26,6,744,1824,13,31,211,
img1_r026_c007.png,1,26,7,849,1848,17,17,164,
img1_r026_c008.png,1,26,8,1109,1821,18,15,152,
img1_r026_c009.png,1,26,9,2011,1878,20,29,173,
img1_r026_c010.png,1,26,10,2024,1879,54,51,740,
img1_r026_c011.png,1,26,11,2111,1884,33,46,845,
img1_r026_c012.png,1,26,12,2175,1874,27,50,610,
img1_r027_c000.png,1,27,0,458,1916,40,54,697,
img1_r027_c001.png,1,27,1,1996,1898,36,41,304,
img1_r028_c000.png,1,28,0,493,1957,35,23,406,
img1_r028_c001.png,1,28,1,1859,1928,30,24,409,
img1_r028_c002.png,1,28,2,2011,1926,70,89,1535,
img1_r029_c000.png,1,29,0,2082,1965,168,147,6579,
img1_r030_c000.png,1,30,0,320,1966,26,27,482,
img1_r030_c001.png,1,30,1,415,1976,30,48,399,
img1_r030_c002.png,1,30,2,1863,2005,24,24,199,
img1_r030_c003.png,1,30,3,2025,1992,56,53,1480,
img1_r030_c004.png,1,30,4,2179,1973,19,17,234,
img1_r030_c005.png,1,30,5,2207,1984,19,43,205,
img1_r031_c000.png,1,31,0,1934,2091,21,39,356,
img1_r031_c001.png,1,31,1,2129,2075,17,31,231,
img1_r031_c002.png,1,31,2,2177,2061,40,20,390,
img1_r031_c003.png,1,31,3,2177,2084,22,20,266,
img1_r031_c004.png,1,31,4,2247,2075,26,40,162,
img1_r032_c000.png,1,32,0,149,2155,23,21,257,
img1_r032_c001.png,1,32,1,175,2155,12,18,166,
img1_r032_c002.png,1,32,2,190,2155,55,56,1254,
img1_r032_c003.png,1,32,3,2632,2129,91,42,1369,
img1_r032_c004.png,1,32,4,2726,2127,72,51,1777,
img1_r032_c005.png,1,32,5,2867,2103,26,76,331,
img1_r033_c000.png,1,33,0,299,2196,19,22,233,
img1_r033_c001.png,1,33,1,2632,2184,48,23,237,
img1_r034_c000.png,1,34,0,2813,2238,76,36,734,
img1_r035_c000.png,1,35,0,107,2316,50,57,1348,
img1_r036_c000.png,1,36,0,287,2572,18,18,167,
img2_r000_c000.png,2,0,0,2096,157,39,57,517,
img2_r000_c001.png,2,0,1,2161,154,25,53,581,
img2_r000_c002.png,2,0,2,2321,133,32,61,1075,
img2_r000_c003.png,2,0,3,2421,129,42,46,462,
img2_r001_c000.png,2,1,0,969,221,37,44,488,
img2_r001_c001.png,2,1,1,1065,213,30,66,884,
img2_r001_c002.png,2,1,2,1264,219,29,66,1201,
img2_r001_c003.png,2,1,3,1369,222,19,28,212,
img2_r001_c004.png,2,1,4,1665,206,30,45,873,
img2_r001_c005.png,2,1,5,1839,201,23,39,288,
img2_r001_c006.png,2,1,6,1920,187,32,41,364,
img2_r002_c000.png,2,2,0,400,244,36,35,861,
img2_r002_c001.png,2,2,1,505,239,13,43,231,
img2_r002_c002.png,2,2,2,596,242,30,37,322,
img2_r002_c003.png,2,2,3,710,231,25,45,372,
img2_r002_c004.png,2,2,4,814,229,41,48,512,
img2_r002_c005.png,2,2,5,1176,228,22,59,384,
img2_r002_c006.png,2,2,6,1947,273,24,53,372,
img2_r002_c007.png,2,2,7,2038,273,32,49,451,
img2_r002_c008.png,2,2,8,2092,265,42,51,538,
img2_r002_c009.png,2,2,9,2185,286,19,36,252,
img2_r002_c010.png,2,2,10,2251,257,35,49,388,
img2_r002_c011.png,2,2,11,2326,232,36,65,1179,
img2_r002_c012.png,2,2,12,2419,231,28,30,244,
img2_r003_c000.png,2,3,0,1653,312,30,48,966,
img2_r003_c001.png,2,3,1,1745,306,12,42,187,
img2_r003_c002.png,2,3,2,1857,295,26,40,273,
img2_r003_c003.png,2,3,3,2441,327,30,24,531,
img2_r004_c000.png,2,4,0,403,343,31,35,734,
img2_r004_c001.png,2,4,1,583,345,37,36,374,
img2_r004_c002.png,2,4,2,705,337,27,46,377,
img2_r004_c003.png,2,4,3,802,331,42,51,537,
img2_r004_c004.png,2,4,4,947,337,36,51,474,
img2_r004_c005.png,2,4,5,1062,331,24,66,660,
img2_r004_c006.png,2,4,6,1184,347,15,56,300,
img2_r004_c007.png,2,4,7,1263,340,26,66,1018,
img2_r004_c008.png,2,4,8,1340,331,28,41,336,
img2_r004_c009.png,2,4,9,1945,389,33,51,448,
img2_r004_c010.png,2,4,10,2103,367,47,60,596,
img2_r004_c011.png,2,4,11,2198,345,27,74,870,
